timestamp,ph,turb,temp,gas,result,confidence,turbDev,phDev,gasDev,errors
2026-05-17T16:02:49.863Z,6.5,455.8,,29.2,❌ Adulterated — Detergent,Medium,96.5,0.2,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:50.971Z,6.5,455.8,,29,❌ Adulterated — Detergent,Medium,96.5,0.2,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:52.079Z,6.5,455.6,,29.2,❌ Adulterated — Detergent,Medium,96.4,0.2,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:53.186Z,6.5,456,,29.5,❌ Adulterated — Detergent,Medium,96.6,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:54.295Z,6.5,456.2,,29.6,❌ Adulterated — Detergent,Medium,96.6,0.2,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:55.404Z,6.5,456.4,,29.8,❌ Adulterated — Detergent,Medium,96.7,0.2,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:56.513Z,6.5,456.6,,30.1,❌ Adulterated — Detergent,Medium,96.8,0.2,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:57.622Z,6.5,456.8,,30,❌ Adulterated — Detergent,Medium,96.9,0.2,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:58.730Z,6.5,457,,30,❌ Adulterated — Detergent,Medium,97,0.2,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:02:59.839Z,6.5,457.8,,29.9,❌ Adulterated — Detergent,Medium,97.3,0.2,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:00.947Z,6.5,458.4,,29.8,❌ Adulterated — Detergent,Medium,97.6,0.2,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:02.057Z,6.5,459.2,,29.6,❌ Adulterated — Detergent,Medium,97.9,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:03.165Z,6.5,459.8,,29.6,❌ Adulterated — Detergent,Medium,98.2,0.2,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:04.272Z,6.5,460.2,,29.4,❌ Adulterated — Detergent,Medium,98.4,0.2,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:05.380Z,6.5,460.2,,29.4,❌ Adulterated — Detergent,Medium,98.4,0.2,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:06.488Z,6.49,460.2,,29.5,⚠️  Adulterated — Water Dilution,Low,98.4,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:07.595Z,6.49,460,,29.6,⚠️  Adulterated — Water Dilution,Low,98.3,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:08.703Z,6.49,459.8,,29.6,⚠️  Adulterated — Water Dilution,Low,98.2,0.19,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:09.811Z,6.49,459.6,,29.9,⚠️  Adulterated — Water Dilution,Low,98.1,0.19,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:10.919Z,6.49,459.4,,29.9,⚠️  Adulterated — Water Dilution,Low,98,0.19,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:12.028Z,6.49,459.4,,29.8,⚠️  Adulterated — Water Dilution,Low,98,0.19,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:13.137Z,6.49,459.4,,29.8,⚠️  Adulterated — Water Dilution,Low,98,0.19,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:14.246Z,6.49,459.6,,29.6,⚠️  Adulterated — Water Dilution,Low,98.1,0.19,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:15.355Z,6.49,459.6,,29.4,⚠️  Adulterated — Water Dilution,Low,98.1,0.19,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:16.464Z,6.49,459.2,,29.5,⚠️  Adulterated — Water Dilution,Low,97.9,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:17.572Z,6.49,458.6,,29.5,⚠️  Adulterated — Water Dilution,Low,97.7,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:18.681Z,6.49,457.8,,29.5,⚠️  Adulterated — Water Dilution,Low,97.3,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:19.788Z,6.49,456.8,,29.6,⚠️  Adulterated — Water Dilution,Low,96.9,0.19,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:20.896Z,6.48,456.2,,29.6,⚠️  Adulterated — Water Dilution,Low,96.6,0.18,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:22.004Z,6.46,456.2,,29.6,⚠️  Adulterated — Water Dilution,Low,96.6,0.16,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:23.112Z,6.45,456.2,,29.8,⚠️  Adulterated — Water Dilution,Low,96.6,0.15,2.6,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:24.220Z,6.44,456.4,,29.9,⚠️  Adulterated — Water Dilution,Low,96.7,0.14,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:25.327Z,6.43,456.6,,30,⚠️  Adulterated — Water Dilution,Low,96.8,0.13,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:26.435Z,6.43,456.6,,30,⚠️  Adulterated — Water Dilution,Low,96.8,0.13,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:27.544Z,6.44,456.2,,30,⚠️  Adulterated — Water Dilution,Low,96.6,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:28.652Z,6.44,456,,30,⚠️  Adulterated — Water Dilution,Low,96.6,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:29.761Z,6.44,455.6,,30,⚠️  Adulterated — Water Dilution,Low,96.4,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:30.870Z,6.44,455.2,,30,⚠️  Adulterated — Water Dilution,Low,96.2,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:31.978Z,6.45,455,,30,⚠️  Adulterated — Water Dilution,Low,96.1,0.15,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:33.087Z,6.44,455,,30,⚠️  Adulterated — Water Dilution,Low,96.1,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:34.197Z,6.44,455,,30.1,⚠️  Adulterated — Water Dilution,Low,96.1,0.14,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:35.304Z,6.45,455.2,,30.1,⚠️  Adulterated — Water Dilution,Low,96.2,0.15,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:36.412Z,6.45,455.4,,30.1,⚠️  Adulterated — Water Dilution,Low,96.3,0.15,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:37.520Z,6.45,455.4,,30,⚠️  Adulterated — Water Dilution,Low,96.3,0.15,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:38.628Z,6.46,455.4,,30,⚠️  Adulterated — Water Dilution,Low,96.3,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:39.735Z,6.46,455.2,,30,⚠️  Adulterated — Water Dilution,Low,96.2,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:40.843Z,6.46,455,,30,⚠️  Adulterated — Water Dilution,Low,96.1,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:41.950Z,6.46,455.2,,29.9,⚠️  Adulterated — Water Dilution,Low,96.2,0.16,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:43.058Z,6.46,455.4,,29.9,⚠️  Adulterated — Water Dilution,Low,96.3,0.16,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:44.167Z,6.46,455.6,,29.8,⚠️  Adulterated — Water Dilution,Low,96.4,0.16,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:45.275Z,6.47,455.8,,29.8,⚠️  Adulterated — Water Dilution,Low,96.5,0.17,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:46.385Z,6.47,455.6,,29.8,⚠️  Adulterated — Water Dilution,Low,96.4,0.17,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:47.493Z,6.48,455.2,,29.9,⚠️  Adulterated — Water Dilution,Low,96.2,0.18,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:48.602Z,6.48,454.8,,30,⚠️  Adulterated — Water Dilution,Low,96,0.18,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:49.711Z,6.47,454.4,,30.1,⚠️  Adulterated — Water Dilution,Low,95.9,0.17,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:50.820Z,6.47,454.2,,30.1,⚠️  Adulterated — Water Dilution,Low,95.8,0.17,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:51.928Z,6.47,454.4,,30.1,⚠️  Adulterated — Water Dilution,Low,95.9,0.17,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:53.035Z,6.46,454.8,,30.1,⚠️  Adulterated — Water Dilution,Low,96,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:54.143Z,6.46,455,,30,⚠️  Adulterated — Water Dilution,Low,96.1,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:55.250Z,6.46,455.2,,30,⚠️  Adulterated — Water Dilution,Low,96.2,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:56.358Z,6.46,455.4,,30,⚠️  Adulterated — Water Dilution,Low,96.3,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:57.466Z,6.46,455.8,,30,⚠️  Adulterated — Water Dilution,Low,96.5,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:58.574Z,6.46,455.8,,30,⚠️  Adulterated — Water Dilution,Low,96.5,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:03:59.683Z,6.46,456,,30.1,⚠️  Adulterated — Water Dilution,Low,96.6,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:00.791Z,6.46,456.4,,30.1,⚠️  Adulterated — Water Dilution,Low,96.7,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:01.900Z,6.46,456.4,,30,⚠️  Adulterated — Water Dilution,Low,96.7,0.16,2.4,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:03.009Z,6.47,456.4,,29.9,⚠️  Adulterated — Water Dilution,Low,96.7,0.17,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:04.117Z,6.47,456.8,,29.8,⚠️  Adulterated — Water Dilution,Low,96.9,0.17,2.5,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:05.226Z,6.47,457.2,,29.6,⚠️  Adulterated — Water Dilution,Low,97.1,0.17,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:06.336Z,6.46,457.4,,29.4,⚠️  Adulterated — Water Dilution,Low,97.2,0.16,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:07.444Z,6.46,458.2,,29.2,⚠️  Adulterated — Water Dilution,Low,97.5,0.16,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:08.552Z,6.46,459,,29.1,⚠️  Adulterated — Water Dilution,Low,97.8,0.16,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:09.659Z,6.47,459.4,,29,⚠️  Adulterated — Water Dilution,Low,98,0.17,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:10.767Z,6.47,459.8,,29,⚠️  Adulterated — Water Dilution,Low,98.2,0.17,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:11.875Z,6.47,460.2,,29,⚠️  Adulterated — Water Dilution,Low,98.4,0.17,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:12.983Z,6.48,460.6,,29.1,⚠️  Adulterated — Water Dilution,Low,98.5,0.18,3,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:14.091Z,6.48,461,,29.2,⚠️  Adulterated — Water Dilution,Low,98.7,0.18,2.9,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:15.198Z,6.47,461.6,,29.3,⚠️  Adulterated — Water Dilution,Low,99,0.17,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:16.307Z,6.47,462.2,,29.4,⚠️  Adulterated — Water Dilution,Low,99.2,0.17,2.8,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:17.416Z,6.47,463,,29.5,⚠️  Adulterated — Water Dilution,Low,99.6,0.17,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:18.524Z,6.47,463.4,,29.5,⚠️  Adulterated — Water Dilution,Low,99.7,0.17,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
2026-05-17T16:04:19.633Z,6.47,463.6,,29.6,⚠️  Adulterated — Water Dilution,Low,99.8,0.17,2.7,TEMP_SENSOR_FAULT — check pin 4 + 4.7kΩ pull-up
